Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-08-03 21:37:00,"Back & Bicep",1h,"Lat Pulldown (Cable)",3,145.0,10,0,0,,,
2023-08-03 21:37:00,"Back & Bicep",1h,"Lat Pulldown (Cable)",4,145.0,10,0,0,,,
2023-08-03 21:37:00,"Back & Bicep",1h,"Incline Curl (Dumbbell)",1,25.0,10,0,0,"",,
2023-08-03 21:37:00,"Back & Bicep",1h,"Incline Curl (Dumbbell)",2,25.0,7,0,0,,,
2023-08-03 21:37:00,"Back & Bicep",1h,"Incline Curl (Dumbbell)",3,25.0,8,0,0,,,
2023-08-03 21:37:00,"Back & Bicep",1h,"Incline Curl (Dumbbell)",4,25.0,5,0,0,,,
2023-08-03 21:37:00,"Back & Bicep",1h,"Incline Curl (Dumbbell)",5,20.0,4,0,0,,,
2023-08-03 21:37:00,"Back & Bicep",1h,"Seated Row (Machine)",1,130.0,8,0,0,"",,
2023-08-03 21:37:00,"Back & Bicep",1h,"Seated Row (Machine)",2,140.0,10,0,0,,,
2023-08-03 21:37:00,"Back & Bicep",1h,"Seated Row (Machine)",3,149.99999999999997,10,0,0,,,
2023-08-03 21:37:00,"Back & Bicep",1h,"Seated Row (Machine)",4,170.0,4,0,0,,,
2023-08-03 21:37:00,"Back & Bicep",1h,"Seated Row (Machine)",5,149.99999999999997,5,0,0,,,
2023-08-03 21:37:00,"Back & Bicep",1h,"Hammer Curl (Dumbbell)",1,25.0,8,0,0,"",,
2023-08-03 21:37:00,"Back & Bicep",1h,"Hammer Curl (Dumbbell)",2,25.0,9,0,0,,,
2023-08-03 21:37:00,"Back & Bicep",1h,"Hammer Curl (Dumbbell)",3,25.0,9,0,0,,,
2023-08-03 21:37:00,"Back & Bicep",1h,"Hammer Curl (Dumbbell)",4,25.0,9,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Extension",1,50.0,10,0,0,"","Based off of Jake's workout",
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Extension",2,60.0,8,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Extension",3,60.0,4,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Extension",4,55.0,4,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Extension",5,50.0,2,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Extension",6,50.0,10,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Bench Press (Dumbbell)",1,40.0,10,0,0,"",,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Bench Press (Dumbbell)",2,50.0,10,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Bench Press (Dumbbell)",3,50.0,10,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Bench Press (Dumbbell)",4,65.0,6,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Chest Fly",1,140.0,10,0,0,"",,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Chest Fly",2,149.99999999999997,6,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Chest Fly",3,149.99999999999997,7,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Chest Fly",4,149.99999999999997,4,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Chest Fly",5,110.0,3,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Pushdown (Cable - Straight Bar)",1,54.0,10,0,0,"",,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Pushdown (Cable - Straight Bar)",2,54.0,10,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Pushdown (Cable - Straight Bar)",3,49.5,10,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Pushdown (Cable - Straight Bar)",4,46.5,8,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Extension (Underhand)",1,40.5,10,0,0,"",,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Extension (Underhand)",2,36.0,10,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Extension (Underhand)",3,31.5,8,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Triceps Extension (Underhand)",4,27.0,10,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Chest Dip (Assisted)",1,0.0,5,0,0,"",,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Chest Dip (Assisted)",2,0.0,2,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Shoulder Press (Dumbbell)",1,25.0,10,0,0,"",,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Shoulder Press (Dumbbell)",2,25.0,10,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Shoulder Press (Dumbbell)",3,30.0,10,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Shoulder Press (Dumbbell)",4,30.0,10,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Lateral Raise (Dumbbell)",1,12.5,10,0,0,"",,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Lateral Raise (Dumbbell)",2,12.5,10,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Lateral Raise (Dumbbell)",3,12.5,4,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Lateral Raise (Dumbbell)",4,10.0,6,0,0,,,
2023-08-09 20:44:19,"Chest & Tricep",1h 37m,"Lateral Raise (Dumbbell)",5,12.5,10,0,0,,,
2023-08-10 21:45:33,"Back & Bicep",37m,"Hammer Curl (Dumbbell)",1,22.5,10,0,0,"","",
2023-08-10 21:45:33,"Back & Bicep",37m,"Hammer Curl (Dumbbell)",2,22.5,10,0,0,,,
2023-08-10 21:45:33,"Back & Bicep",37m,"Hammer Curl (Dumbbell)",3,27.5,10,0,0,,,
2023-08-10 21:45:33,"Back & Bicep",37m,"Hammer Curl (Dumbbell)",4,27.5,10,0,0,,,
2023-08-10 21:45:33,"Back & Bicep",37m,"Seated Row (Machine)",1,149.99999999999997,10,0,0,"",,
2023-08-10 21:45:33,"Back & Bicep",37m,"Seated Row (Machine)",2,149.99999999999997,10,0,0,,,
2023-08-10 21:45:33,"Back & Bicep",37m,"Seated Row (Machine)",3,170.0,10,0,0,,,
2023-08-10 21:45:33,"Back & Bicep",37m,"Seated Row (Machine)",4,170.0,4,0,0,,,
2023-08-10 21:45:33,"Back & Bicep",37m,"Seated Row (Machine)",5,149.99999999999997,4,0,0,,,
2023-08-10 21:45:33,"Back & Bicep",37m,"Bicep Curl (Cable)",1,40.0,10,0,0,"",,
2023-08-10 21:45:33,"Back & Bicep",37m,"Bicep Curl (Cable)",2,40.0,8,0,0,,,
2023-08-10 21:45:33,"Back & Bicep",37m,"Bicep Curl (Cable)",3,40.0,10,0,0,,,
2023-08-10 21:45:33,"Back & Bicep",37m,"Bicep Curl (Cable)",4,40.0,8,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Chest Dip (Assisted)",1,0.0,10,0,0,"","",
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Chest Dip (Assisted)",2,0.0,10,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Chest Dip (Assisted)",3,0.0,10,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Chest Dip (Assisted)",4,0.0,7,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Bench Press (Barbell)",1,135.0,10,0,0,"",,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Bench Press (Barbell)",2,140.0,7,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Bench Press (Barbell)",3,145.0,4,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Bench Press (Barbell)",4,145.0,6,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Incline Bench Press (Barbell)",1,45.0,10,0,0,"",,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Incline Bench Press (Barbell)",2,95.0,6,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Incline Bench Press (Barbell)",3,95.0,10,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Incline Bench Press (Barbell)",4,95.0,10,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Chest Fly",1,130.0,10,0,0,"",,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Chest Fly",2,140.0,5,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Chest Fly",3,120.0,9,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Chest Fly",4,120.0,7,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Triceps Pushdown (Cable - Straight Bar)",1,45.0,10,0,0,"",,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Triceps Pushdown (Cable - Straight Bar)",2,50.0,10,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Triceps Pushdown (Cable - Straight Bar)",3,50.0,10,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Triceps Pushdown (Cable - Straight Bar)",4,55.0,10,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Triceps Extension (Underhand)",1,45.0,10,0,0,"",,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Triceps Extension (Underhand)",2,50.0,10,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Triceps Extension (Underhand)",3,50.0,10,0,0,,,
2023-08-15 21:29:48,"Chest & Triceps",1h 50m,"Triceps Extension (Underhand)",4,55.0,10,0,0,,,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Lat Pulldown (Cable)",1,130.0,10,0,0,"","",
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Lat Pulldown (Cable)",2,145.0,8,0,0,,,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Lat Pulldown (Cable)",3,145.0,10,0,0,,,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Lat Pulldown (Cable)",4,145.0,10,0,0,,,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Hammer Curl (Dumbbell)",1,27.5,10,0,0,"",,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Hammer Curl (Dumbbell)",2,27.5,9,0,0,,,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Hammer Curl (Dumbbell)",3,27.5,8,0,0,,,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Preacher Curl (Barbell)",1,45.0,10,0,0,"",,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Preacher Curl (Barbell)",2,45.0,10,0,0,,,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Preacher Curl (Barbell)",3,45.0,10,0,0,,,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Preacher Curl (Barbell)",4,45.0,10,0,0,,,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Seated Row (Machine)",1,149.99999999999997,10,0,0,"110 was PISS EASY go more",,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Seated Row (Machine)",2,170.0,10,0,0,,,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Seated Row (Machine)",3,170.0,4,0,0,,,
2023-08-21 21:13:12,"Back & Bicep",2h 16m,"Seated Row (Machine)",4,149.99999999999997,2,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Triceps Pushdown (Cable - Straight Bar)",1,50.0,10,0,0,"","Based off of Jake's workout",
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Triceps Pushdown (Cable - Straight Bar)",2,50.0,10,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Triceps Pushdown (Cable - Straight Bar)",3,50.0,10,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Triceps Pushdown (Cable - Straight Bar)",4,45.0,10,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Triceps Extension (Underhand)",1,50.0,6,0,0,"",,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Triceps Extension (Underhand)",2,45.0,8,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Triceps Extension (Underhand)",3,41.0,8,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Triceps Extension (Underhand)",4,41.0,6,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Bench Press (Dumbbell)",1,50.0,5,0,0,"",,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Bench Press (Dumbbell)",2,50.0,10,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Bench Press (Dumbbell)",3,50.0,6,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Bench Press (Dumbbell)",4,50.0,6,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Incline Bench Press (Dumbbell)",1,35.0,10,0,0,"",,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Incline Bench Press (Dumbbell)",2,35.0,10,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Incline Bench Press (Dumbbell)",3,35.0,10,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Incline Bench Press (Dumbbell)",4,35.0,10,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Chest Fly (Band)",1,18.0,4,0,0,"",,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Chest Fly (Band)",2,13.0,6,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Chest Fly (Band)",3,13.0,10,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Chest Fly (Band)",4,13.0,8,0,0,,,
2023-09-05 18:18:48,"Chest & Tricep",6h 53m,"Chest Fly (Band)",5,13.0,10,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"Elevated Goblet Squat",1,10.0,50,0,0,"","",
2023-09-08 10:12:10,"S9 legs",56m,"Elevated Goblet Squat",2,10.0,50,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"Elevated Goblet Squat",3,10.0,50,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"Elevated Goblet Squat",4,10.0,50,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"Lunge (Dumbbell)",1,40.0,10,0,0,"",,
2023-09-08 10:12:10,"S9 legs",56m,"Lunge (Dumbbell)",2,40.0,10,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"Lunge (Dumbbell)",3,40.0,10,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"Lunge (Dumbbell)",4,40.0,10,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"One-leg RDL",1,10.0,10,0,0,"",,
2023-09-08 10:12:10,"S9 legs",56m,"One-leg RDL",2,20.0,10,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"One-leg RDL",3,20.0,10,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"One-leg RDL",4,20.0,10,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"Standing Calf Raise (Dumbbell)",1,100.0,10,0,0,"",,
2023-09-08 10:12:10,"S9 legs",56m,"Standing Calf Raise (Dumbbell)",2,149.99999999999997,10,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"Standing Calf Raise (Dumbbell)",3,149.99999999999997,10,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"Standing Calf Raise (Dumbbell)",4,149.99999999999997,10,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"Jumping Lunge",1,20.0,10,0,0,"",,
2023-09-08 10:12:10,"S9 legs",56m,"Jumping Lunge",2,20.0,10,0,0,,,
2023-09-08 10:12:10,"S9 legs",56m,"Jumping Lunge",3,20.0,10,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Chest Fly (Band)",1,14.0,10,0,0,"","",
2023-09-12 18:53:11,"Chest & Triceps",52m,"Chest Fly (Band)",2,14.0,10,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Chest Fly (Band)",3,18.0,10,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Chest Fly (Band)",4,18.0,10,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Bench Press (Barbell)",1,45.0,10,0,0,"",,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Bench Press (Barbell)",2,135.0,8,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Bench Press (Barbell)",3,135.0,8,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Bench Press (Barbell)",4,135.0,8,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Bench Press (Barbell)",5,135.0,10,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Triceps Extension",1,80.0,10,0,0,"",,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Triceps Extension",2,90.0,10,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Triceps Extension",3,90.0,10,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Triceps Extension",4,100.0,6,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Triceps Extension",5,80.0,4,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Incline Bench Press (Dumbbell)",1,40.0,10,0,0,"",,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Incline Bench Press (Dumbbell)",2,40.0,10,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Incline Bench Press (Dumbbell)",3,40.0,7,0,0,,,
2023-09-12 18:53:11,"Chest & Triceps",52m,"Incline Bench Press (Dumbbell)",4,40.0,10,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Inverted Row (Bodyweight)",1,0,10,0,0,"","",
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Inverted Row (Bodyweight)",2,0,10,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Pull Up",1,0,6,0,0,"",,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Pull Up",2,0,3,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Pull Up",3,0,5,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Pull Up",4,0,3,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Concentration Curl (Dumbbell)",1,30.0,10,0,0,"",,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Concentration Curl (Dumbbell)",2,30.0,10,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Concentration Curl (Dumbbell)",3,30.0,10,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Concentration Curl (Dumbbell)",4,30.0,10,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Lat Pulldown (Cable)",1,140.0,10,0,0,"Straight back holding grips ",,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Lat Pulldown (Cable)",2,140.0,5,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Lat Pulldown (Cable)",3,120.0,3,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Lat Pulldown (Cable)",4,140.0,8,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Lat Pulldown (Cable)",5,140.0,5,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Lat Pulldown (Cable)",6,140.0,3,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Hammer Curl (Dumbbell)",1,25.0,6,0,0,"",,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Hammer Curl (Dumbbell)",2,25.0,8,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Hammer Curl (Dumbbell)",3,25.0,7,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Hammer Curl (Dumbbell)",4,25.0,6,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Seated Row (Cable)",1,160.0,2,0,0,"",,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Seated Row (Cable)",2,140.0,7,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Seated Row (Cable)",3,140.0,6,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Seated Row (Cable)",4,149.99999999999997,4,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Seated Row (Cable)",5,140.0,2,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Seated Row (Cable)",6,165.0,5,0,0,,,
2023-09-14 19:23:42,"Back & Bicep",184h 7m,"Seated Row (Cable)",7,125.0,2,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Chest Fly (Band)",1,30.0,10,0,0,"","",
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Chest Fly (Band)",2,40.0,10,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Chest Fly (Band)",3,50.0,10,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Chest Fly (Band)",4,50.0,7,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Triceps Extension",1,80.0,10,0,0,"",,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Triceps Extension",2,90.0,10,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Triceps Extension",3,100.0,10,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Triceps Extension",4,100.0,10,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Bench Press (Barbell)",1,45.0,10,0,0,"",,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Bench Press (Barbell)",2,135.0,10,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Bench Press (Barbell)",3,135.0,5,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Bench Press (Barbell)",4,155.0,3,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Bench Press (Barbell)",5,155.0,3,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Skullcrusher (Dumbbell)",1,15.0,10,0,0,"",,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Skullcrusher (Dumbbell)",2,25.0,2,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Skullcrusher (Dumbbell)",3,20.0,8,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Skullcrusher (Dumbbell)",4,20.0,8,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Skullcrusher (Dumbbell)",5,20.0,7,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Incline Bench Press (Barbell)",1,45.0,10,0,0,"",,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Incline Bench Press (Barbell)",2,95.0,10,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Incline Bench Press (Barbell)",3,95.0,6,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Incline Bench Press (Barbell)",4,95.0,6,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Incline Bench Press (Barbell)",5,74.99999999999999,10,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",1,80.0,10,0,0,"",,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",2,100.0,4,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",3,80.0,10,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",4,100.0,4,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Triceps Extension (Underhand)",1,60.0,6,0,0,"",,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Triceps Extension (Underhand)",2,60.0,7,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Triceps Extension (Underhand)",3,60.0,9,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Triceps Extension (Underhand)",4,80.0,2,0,0,,,
2023-09-26 18:26:23,"Evening Workout",1h 13m,"Triceps Extension (Underhand)",5,60.0,8,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Pull Up",1,0,4,0,0,"","",
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Pull Up",2,0,4,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Pull Up",3,0,4,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Pull Up",4,0,4,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Hammer Curl (Dumbbell)",1,25.0,10,0,0,"",,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Hammer Curl (Dumbbell)",2,25.0,10,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Hammer Curl (Dumbbell)",3,25.0,10,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Hammer Curl (Dumbbell)",4,25.0,7,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Lat Pulldown (Machine)",1,130.0,10,0,0,"",,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Lat Pulldown (Machine)",2,140.0,10,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Lat Pulldown (Machine)",3,130.0,10,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Lat Pulldown (Machine)",4,149.99999999999997,1,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Lat Pulldown (Machine)",5,130.0,6,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Reverse Curl (Barbell)",1,50.0,10,0,0,"",,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Reverse Curl (Barbell)",2,50.0,10,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Reverse Curl (Barbell)",3,50.0,10,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Reverse Curl (Barbell)",4,50.0,8,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Seated Row (Machine)",1,130.0,7,0,0,"",,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Seated Row (Machine)",2,130.0,8,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Seated Row (Machine)",3,130.0,7,0,0,,,
2023-09-28 18:11:16,"Back & Bicep",1h 7m,"Seated Row (Machine)",4,120.0,6,0,0,,,
2023-09-29 14:36:16,"Wilson Legs",1h 1m,"Bulgarian Split Squat",1,40.0,10,0,0,"","",
2023-09-29 14:36:16,"Wilson Legs",1h 1m,"Bulgarian Split Squat",2,40.0,10,0,0,,,
2023-09-29 14:36:16,"Wilson Legs",1h 1m,"Bulgarian Split Squat",3,40.0,10,0,0,,,
